price,m2,age,floor,total_room,district_encoded,neighbor_encoded
12000000,134,0,5.0,3,4970295.55403868,3526234.2890625
4650000,100,10,3.0,3,8011979.826612903,10383222.111111112
3800000,85,16,-1.0,3,8397364.775800712,5232405.405405405
2340000,85,11,0.0,3,3909949.1525423727,3479166.6666666665
4700000,80,0,1.0,3,5749051.802409639,4438371.212121212
27900000,125,4,7.0,4,18766793.31306991,28832777.777777776
17900000,140,4,5.0,4,18766793.31306991,14403960.0
3300000,75,5,0.0,3,7962301.739130435,4627578.125
2800000,70,11,-2.0,2,7962301.739130435,4627578.125
25000000,160,31,2.0,4,16676002.409638554,23775000.0
2750000,70,31,1.0,3,4254808.612440191,4063465.3465346536
6750000,75,0,1.0,3,11259699.059561128,5508072.727272728
2500000,75,38,0.5,3,4254808.612440191,4012796.610169492
6500000,125,40,1.0,4,8397364.775800712,7487454.545454546
7000000,120,0,3.0,5,4254808.612440191,4012796.610169492
3159000,135,4,0.5,5,5367273.031914894,3901777.777777778
9500000,75,1,2.0,3,7962301.739130435,8532544.827586208
5500000,90,31,4.0,3,18766793.31306991,12709090.909090908
1500000,95,5,0.0,3,2769582.4657534244,3785787.8484848486
2500000,95,30,4.0,3,5478152.10355987,4833846.153846154
8000000,130,17,0.5,4,8508896.555172414,8331538.461538462
3300000,120,40,12.0,3,4254808.612440191,5826067.567567567
3000000,85,25,3.0,3,8397364.775800712,3658924.0506329113
4450000,160,11,7.0,5,5749051.802409639,4267661.957746479
2350000,85,30,4.0,3,7754128.301886792,7877575.757575758
7800000,220,0,1.0,6,3987994.5945945946,4535961.538461538
4850000,170,4,3.0,5,4547597.902097902,14628409.090909092
6750000,170,0,3.0,6,5297494.923337092,5548285.685714286
3050000,100,31,3.0,3,4871095.435684647,4191666.6666666665
13750000,125,1,3.0,4,6559200.238609113,12699506.787330316
2690000,110,8,3.0,3,2769582.4657534244,2382666.6666666665
5999000,180,0,3.0,6,4138010.251282051,7672148.4375
4450000,55,4,14.0,2,7754128.301886792,10400000.0
10000000,100,26,4.0,3,18840772.21851852,11160270.27027027
6200000,100,0,5.0,2,7962301.739130435,9074265.306122448
6500000,115,5,0.5,3,16676002.409638554,7801680.541666667
3850000,135,22,3.0,4,3884916.195530726,3810000.0
2950000,145,0,14.0,4,4970295.55403868,4676827.383297645
8900000,90,8,4.0,3,18766793.31306991,9520094.33962264
4250000,85,3,3.0,3,5749051.802409639,3768709.677419354
3650000,65,0,3.0,3,6559200.238609113,5049988.159763314
12750000,90,0,5.0,3,18766793.31306991,17185621.62162162
2200000,75,45,12.0,3,4254808.612440191,4012796.610169492
4300000,85,5,0.0,3,8011979.826612903,5899931.034482759
16000000,160,45,2.0,4,18840772.21851852,25311428.57142857
7350000,130,2,10.0,4,8011979.826612903,5313413.043478261
15950000,90,16,4.0,3,18766793.31306991,21011136.363636363
13000000,170,28,3.0,4,7962301.739130435,9986363.636363637
9000000,120,40,5.0,4,8397364.775800712,15607894.736842103
9850000,90,7,10.0,3,18766793.31306991,13471150.0
3600000,80,3,1.0,3,5297494.923337092,4676827.383297645
3300000,110,25,2.0,4,4970295.55403868,6487466.45
5800000,125,31,5.0,4,16676002.409638554,7801680.541666667
12750000,175,16,3.0,5,5478152.10355987,6994235.820895523
4550000,120,8,3.0,3,4970295.55403868,4676827.383297645
2600000,75,42,0.0,3,11259699.059561128,5508072.727272728
4999999,85,0,6.0,3,6559200.238609113,4988341.164705883
23750000,250,0,9.0,7,18766793.31306991,20307026.315789472
18250000,156,6,5.0,3,5297494.923337092,9753616.279069768
12000000,140,0,1.0,4,6559200.238609113,12699506.787330316
6350000,100,0,2.0,3,5297494.923337092,6343338.129496403
6650000,95,0,3.0,4,5749051.802409639,5525100.0
1900000,85,5,0.0,3,3884916.195530726,3640600.0
5000000,105,5,2.0,3,3909949.1525423727,3752777.777777778
3100000,110,9,0.5,3,5478152.10355987,6994235.820895523
3250000,95,8,0.0,3,4970295.55403868,5565384.615384615
2350000,70,13,0.0,2,5297494.923337092,4409719.101123596
27750000,200,5,0.0,5,20111125.68306011,17814285.714285713
21000000,110,31,1.0,4,18840772.21851852,35427272.72727273
13000000,93,0,4.0,2,10309326.797385622,7672148.4375
13800000,190,10,4.0,5,7962301.739130435,8317777.777777778
2150000,65,20,1.0,2,4254808.612440191,3978888.888888889
1450000,65,29,12.0,2,6559200.238609113,4249098.484848484
5750000,86,32,3.0,3,11259699.059561128,6835168.0
1600000,55,31,0.5,2,4871095.435684647,6994235.820895523
3950000,100,27,3.0,3,9683732.91925466,5826067.567567567
18950000,120,31,0.0,4,18766793.31306991,26454424.778761063
6500000,150,35,3.0,4,8397364.775800712,7487454.545454546
5500000,135,28,2.0,4,6106125.056426332,7750904.714285715
3750000,120,35,3.0,4,4254808.612440191,4012796.610169492
7000000,125,0,4.0,4,4871095.435684647,4191666.6666666665
41000000,170,31,1.0,4,18840772.21851852,35427272.72727273
4750000,100,8,4.0,3,5749051.802409639,5340163.265306123
4870000,98,11,3.0,3,5848907.837837838,6853333.333333333
2250000,65,15,0.0,2,5749051.802409639,4039615.384615385
10750000,110,25,3.0,4,20111125.68306011,20641170.21276596
6500000,60,2,-1.0,2,18840772.21851852,13705463.157894736
6250000,80,21,-1.0,3,7001761.904761905,6910181.818181818
6150000,140,9,4.0,3,4970295.55403868,6057293.357798165
41000000,221,5,4.0,5,20111125.68306011,28284615.384615384
6000000,125,31,3.0,3,7962301.739130435,7948520.599250936
2389000,100,2,1.0,2,4970295.55403868,6057293.357798165
15600000,130,31,11.0,4,18840772.21851852,19612500.0
20950000,120,26,4.0,4,18766793.31306991,28832777.777777776
5150000,85,6,7.0,3,8508896.555172414,6251428.571428572
27850000,145,0,1.0,4,7754128.301886792,26258823.529411763
23400000,120,5,24.0,2,18840772.21851852,23062500.0
26000000,110,8,5.0,3,18766793.31306991,21011136.363636363
7500000,160,12,3.0,5,10309326.797385622,8275000.0
9680000,140,31,2.0,4,7962301.739130435,8532544.827586208
2650000,100,5,0.0,3,4059405.832635984,3901777.777777778
1450000,105,6,0.0,3,2769582.4657534244,2551203.6481481483
12750000,120,8,2.0,4,7962301.739130435,9215404.624277456
7050000,240,5,3.0,7,5367273.031914894,4706222.804347826
6400000,150,8,4.0,5,7340518.640677966,4811904.761904762
25750000,220,28,7.0,5,18766793.31306991,26454424.778761063
3150000,80,16,3.0,3,6559200.238609113,3409197.662790697
4420000,110,0,1.0,4,4818179.634730539,3497714.285714286
2999000,95,29,12.0,3,5478152.10355987,5945086.956521739
19250000,135,5,3.0,4,18766793.31306991,17185621.62162162
5700000,135,5,3.0,4,4970295.55403868,6134857.085714285
5250000,85,0,6.0,3,7437451.282051282,6545000.0
7850000,80,0,1.0,3,7962301.739130435,8532544.827586208
7600000,95,0,2.0,3,5297494.923337092,4409719.101123596
10600000,120,1,6.0,4,5749051.802409639,4985416.666666667
41000000,275,1,4.0,6,11259699.059561128,13551096.774193548
4800000,90,21,3.0,3,5749051.802409639,9257611.925373135
8500000,100,15,4.0,5,10309326.797385622,7741666.666666667
15000000,125,0,6.0,4,18766793.31306991,15964615.384615384
23000000,175,5,3.0,4,20111125.68306011,20641170.21276596
9600000,110,11,2.0,2,8011979.826612903,6994235.820895523
9350000,105,6,2.0,3,7962301.739130435,9215404.624277456
6885000,142,0,2.0,4,5367273.031914894,8019684.777173913
7200000,90,0,5.0,3,7962301.739130435,8532544.827586208
11000000,180,0,3.0,5,4254808.612440191,3709696.9696969697
2800000,85,17,0.0,3,6559200.238609113,6188653.333333333
8500000,72,14,2.0,2,7962301.739130435,7518000.0
5250000,80,30,0.5,3,11259699.059561128,6835168.0
6490000,92,0,1.0,3,7437451.282051282,7430250.0
5600000,115,19,4.0,4,11259699.059561128,4676827.383297645
1650000,65,25,0.5,3,5297494.923337092,4409719.101123596
27000000,200,4,0.0,4,20111125.68306011,24458333.33333333
2900000,130,24,1.0,4,5478152.10355987,6870747.126436782
7000000,61,30,2.0,2,8508896.555172414,8019684.777173913
18750000,115,4,9.0,4,18766793.31306991,21011136.363636363
13250000,145,26,8.0,4,8508896.555172414,8019684.777173913
9800000,130,9,3.0,4,7340518.640677966,6367307.692307692
6950000,121,4,12.0,4,7962301.739130435,5226666.666666667
12500000,150,22,3.0,4,8397364.775800712,7487454.545454546
6650000,65,0,1.0,2,18766793.31306991,16348132.231404958
3849000,125,1,1.0,3,4970295.55403868,4896611.111111111
5250000,88,0,0.0,3,6559200.238609113,6188653.333333333
6200000,85,0,5.0,3,7962301.739130435,5410937.5
27800000,155,5,1.0,5,18766793.31306991,12709090.909090908
3400000,65,10,0.5,2,7754128.301886792,10331944.444444444
13450000,110,10,0.5,3,18766793.31306991,21011136.363636363
9350000,200,12,4.0,7,9683732.91925466,5113928.571428572
5450000,110,14,1.0,4,5749051.802409639,4665867.647058823
7000000,85,24,2.0,3,8397364.775800712,6772875.166666667
1845000,145,21,12.0,4,4059405.832635984,3746428.5714285714
5999000,90,0,1.0,3,5478152.10355987,10474923.076923076
9999000,87,0,3.0,3,6559200.238609113,12699506.787330316
1900000,138,0,2.0,4,4970295.55403868,1957914.2571428567
5750000,110,8,0.5,4,5478152.10355987,5614166.666666667
4650000,85,6,0.0,2,4970295.55403868,5269146.553333334
3750000,150,25,6.0,4,5297494.923337092,4676827.383297645
17950000,120,8,3.0,4,18766793.31306991,21011136.363636363
4149000,95,5,2.0,3,4059405.832635984,4810000.0
1699000,75,8,5.0,2,2769582.4657534244,2284526.263157895
10000000,114,26,1.0,4,18766793.31306991,17185621.62162162
1750000,100,26,6.0,3,5297494.923337092,4676827.383297645
4800000,73,11,4.0,2,6559200.238609113,8573454.545454545
5150000,145,0,2.0,4,4970295.55403868,6057293.357798165
7790000,210,0,12.0,6,4138010.251282051,6994235.820895523
6500000,130,35,8.0,4,18766793.31306991,9520094.33962264
5250000,60,10,0.0,2,7962301.739130435,9215404.624277456
22350000,170,15,3.0,5,18766793.31306991,21011136.363636363
15600000,134,1,3.0,3,6559200.238609113,12699506.787330316
33000000,170,3,5.0,4,18766793.31306991,26454424.778761063
12500000,240,6,12.0,6,5297494.923337092,6343338.129496403
3500000,90,40,5.0,3,8397364.775800712,6370000.0
7250000,170,0,4.0,5,4871095.435684647,4330600.0
11750000,95,4,7.0,3,7340518.640677966,9235714.285714284
3149000,145,0,3.0,4,2769582.4657534244,4676827.383297645
2300000,110,3,3.0,3,4970295.55403868,4676827.383297645
9300000,139,10,13.0,4,7437451.282051282,6662500.0
23000000,170,14,6.0,4,20111125.68306011,16373294.871794872
10200000,140,45,6.0,4,18840772.21851852,13988888.888888888
5000000,100,45,2.0,3,16676002.409638554,11906086.956521738
24500000,195,35,11.0,5,18766793.31306991,28832777.777777776
5350000,120,2,0.0,3,5297494.923337092,6343338.129496403
3200000,124,23,5.0,3,20111125.68306011,21143846.153846152
6750000,120,10,3.0,4,7754128.301886792,7877575.757575758
2580000,90,11,1.0,3,2769582.4657534244,2649363.636363636
4150000,140,26,0.5,4,7437451.282051282,4810000.0
4900000,85,0,4.0,3,6559200.238609113,4462624.113475177
3425000,125,16,0.5,4,6559200.238609113,4249098.484848484
7150000,105,31,7.0,3,5297494.923337092,9753616.279069768
13000000,105,4,16.0,3,5749051.802409639,9257611.925373135
4500000,85,20,0.0,2,7437451.282051282,14119187.5
6100000,90,9,3.0,3,7962301.739130435,7841056.338028169
20950000,150,4,3.0,4,18766793.31306991,28832777.777777776
3950000,145,5,0.0,5,5367273.031914894,4884594.567567567
2950000,130,30,4.0,4,5749051.802409639,5049988.159763314
2420000,55,0,0.0,3,5297494.923337092,4438371.212121212
6900000,57,0,-1.0,2,18840772.21851852,13705463.157894736
3000000,85,1,0.0,3,4138010.251282051,7672148.4375
5500000,135,26,-2.0,3,18840772.21851852,13705463.157894736
3950000,135,25,2.0,4,7340518.640677966,5800263.157894737
5850000,110,30,3.0,3,7340518.640677966,9753616.279069768
4500000,75,21,0.0,3,7340518.640677966,4627249.928571428
2900000,75,45,3.0,3,4254808.612440191,4342142.857142857
26950000,120,0,0.0,4,18766793.31306991,28832777.777777776
21500000,220,0,4.0,7,6559200.238609113,12699506.787330316
2500000,75,0,1.0,2,3884916.195530726,3640600.0
7750000,120,40,0.5,4,8397364.775800712,4676827.383297645
4300000,150,36,1.0,4,5297494.923337092,6343338.129496403
7900000,87,45,0.0,2,18840772.21851852,13988888.888888888
3050000,85,45,3.0,3,4254808.612440191,2762857.1428571427
29000000,80,5,2.0,2,20111125.68306011,28527777.777777776
3000000,90,40,0.0,3,8397364.775800712,6994235.820895523
3200000,90,35,3.0,4,6559200.238609113,4988341.164705883
6550000,165,35,3.0,5,4871095.435684647,6215217.391304348
4650000,95,4,3.0,3,5297494.923337092,6343338.129496403
4850000,88,30,4.0,3,7962301.739130435,8532544.827586208
7800000,85,40,9.0,3,11259699.059561128,8964285.714285715
16000000,125,25,0.0,4,11981780.303030305,12903979.591836736
2500000,75,35,0.5,3,10309326.797385622,6471745.098039215
4299000,105,5,12.0,3,2769582.4657534244,3258842.1052631577
3850000,100,20,2.0,3,3909949.1525423727,3479166.6666666665
13000000,80,6,24.0,2,8397364.775800712,4676827.383297645
7850000,85,4,0.0,3,7962301.739130435,8532544.827586208
4750000,200,4,3.0,5,2769582.4657534244,2772500.0
1950000,95,15,7.0,3,2769582.4657534244,3258842.1052631577
6200000,110,31,0.0,4,11259699.059561128,10450000.0
2400000,100,26,3.0,3,4547597.902097902,5049988.159763314
5300000,215,0,12.0,5,3884916.195530726,3640600.0
7500000,120,5,5.0,4,8508896.555172414,5710389.610389611
6500000,145,15,1.0,4,6106125.056426332,6086363.590909091
11000000,105,31,2.0,4,10309326.797385622,7672148.4375
15750000,95,6,4.0,3,8397364.775800712,4676827.383297645
3500000,120,30,3.0,4,5297494.923337092,6343338.129496403
3200000,95,5,2.0,3,4970295.55403868,3526234.2890625
3450000,100,5,2.0,3,5877304.964539007,3630909.090909091
5350000,120,5,1.0,4,5367273.031914894,5057080.0
4300000,160,6,12.0,6,5297494.923337092,3367270.833333333
6500000,145,4,2.0,4,6106125.056426332,8019684.777173913
18000000,100,0,5.0,3,18840772.21851852,13988888.888888888
10500000,115,50,3.0,4,18766793.31306991,10189857.142857144
3950000,75,11,1.0,3,10309326.797385622,6104000.0
11900000,108,5,1.0,3,18766793.31306991,13471150.0
4500000,130,23,2.0,4,5478152.10355987,3428043.4782608696
3950000,100,0,3.0,3,3987994.5945945946,4813397.435897436
7650000,170,0,4.0,6,5749051.802409639,9257611.925373135
3650000,120,16,0.5,4,3909949.1525423727,4811928.571428572
7550000,80,5,3.0,3,7962301.739130435,7841056.338028169
38500000,190,1,16.0,4,15576012.658227848,36005000.0
4500000,67,12,7.0,2,5297494.923337092,9753616.279069768
2740000,95,11,0.0,3,5367273.031914894,4706222.804347826
3050000,87,11,-2.0,3,7962301.739130435,4627578.125
29500000,185,4,2.0,4,5749051.802409639,10140060.606060604
4649000,80,0,0.5,3,5749051.802409639,5340163.265306123
6400000,80,0,1.0,3,11259699.059561128,6835168.0
9450000,90,7,0.5,3,18766793.31306991,20307026.315789472
3300000,96,29,4.0,3,7437451.282051282,6545000.0
4750000,120,9,0.5,4,3909949.1525423727,3637750.0
7500000,75,0,3.0,3,7962301.739130435,8532544.827586208
5600000,85,0,2.0,3,4254808.612440191,4012796.610169492
3950000,90,5,0.0,2,2769582.4657534244,3409197.662790697
5475000,140,11,3.0,5,7962301.739130435,5226666.666666667
2440000,130,5,0.5,3,2769582.4657534244,7470257.142857143
4300000,180,6,4.0,5,4059405.832635984,5313413.043478261
12500000,120,8,7.0,4,18766793.31306991,17185621.62162162
3750000,85,34,-0.5,3,11259699.059561128,8378260.869565218
4545000,100,5,2.0,3,5297494.923337092,5548285.685714286
5500000,85,0,-1.0,3,5749051.802409639,4438371.212121212
3200000,85,38,2.0,3,4254808.612440191,4063465.3465346536
4450000,250,16,4.0,5,5297494.923337092,4438371.212121212
2350000,80,27,0.0,3,7754128.301886792,3811666.6666666665
2475000,61,45,3.0,3,4254808.612440191,4012796.610169492
3500000,120,27,3.0,4,4871095.435684647,4610769.230769231
2350000,100,31,4.0,3,4871095.435684647,4191666.6666666665
6650000,80,0,1.0,3,4254808.612440191,4063465.3465346536
4000000,132,16,3.0,4,3884916.195530726,3555380.9523809524
7750000,110,43,0.0,4,10309326.797385622,7672148.4375
16800000,130,35,12.0,4,11981780.303030305,12903979.591836736
3450000,120,35,3.0,4,6559200.238609113,4462624.113475177
8500000,150,21,4.0,4,5749051.802409639,10140060.606060604
8500000,72,15,24.0,2,8508896.555172414,14628409.090909092
2190000,140,0,3.0,3,2769582.4657534244,2487814.777777778
7500000,130,31,0.0,3,18840772.21851852,19328387.06451613
4900000,80,40,3.0,3,18840772.21851852,5851923.076923077
4950000,165,0,0.0,4,5749051.802409639,4665867.647058823
16950000,170,0,4.0,4,7962301.739130435,8532544.827586208
20500000,130,0,8.0,4,18766793.31306991,17185621.62162162
4750000,130,35,-1.0,4,8397364.775800712,6994235.820895523
10200000,140,11,2.0,4,18840772.21851852,13705463.157894736
2750000,85,3,-1.0,3,8397364.775800712,4045456.5217391294
13850000,120,5,0.0,4,18766793.31306991,20307026.315789472
2850000,60,2,1.0,2,5749051.802409639,4985416.666666667
4500000,90,18,1.0,3,4871095.435684647,4813621.621621622
8500000,168,21,7.0,4,7736038.525691699,9194069.76744186
11900000,108,14,1.0,3,18766793.31306991,13471150.0
2300000,141,25,2.0,4,3987994.5945945946,3242571.4285714286
5350000,90,40,3.0,3,8397364.775800712,3658924.0506329113
3600000,85,12,-1.0,3,18840772.21851852,26377954.545454547
2900000,90,21,4.0,3,9683732.91925466,6540302.631578947
4250000,88,0,1.0,3,5848907.837837838,5508333.333333333
15000000,140,10,1.0,4,16676002.409638554,7801680.541666667
9500000,75,0,6.0,3,18766793.31306991,13471150.0
25000000,160,30,3.0,4,18840772.21851852,32659285.714285716
3250000,60,35,-2.0,3,8397364.775800712,6772875.166666667
1534000,136,0,8.0,4,4970295.55403868,1957914.2571428567
8600000,110,14,1.0,3,7736038.525691699,6884805.155844156
1800000,90,31,3.0,3,6559200.238609113,4462624.113475177
3950000,120,40,6.0,4,4254808.612440191,3833292.682926829
6350000,102,2,4.0,3,6559200.238609113,4462624.113475177
24500000,200,16,9.0,5,8508896.555172414,14628409.090909092
3500000,65,30,1.0,3,8397364.775800712,10199500.0
2900000,75,35,4.0,3,4254808.612440191,4342142.857142857
3500000,88,26,-1.0,3,8397364.775800712,11202090.0
7800000,130,50,3.0,4,18766793.31306991,10189857.142857144
6650000,95,0,3.0,4,8397364.775800712,6044116.504854369
29500000,212,11,0.0,5,9683732.91925466,21864065.93406593
1800000,60,11,0.5,2,4547597.902097902,4706222.804347826
3900000,85,0,2.0,3,5297494.923337092,5548285.685714286
1580000,110,4,3.0,3,4970295.55403868,4676827.383297645
13500000,170,23,1.0,5,7962301.739130435,9986363.636363637
8200000,120,0,3.0,4,5297494.923337092,6343338.129496403
4995000,180,16,5.0,5,5478152.10355987,6870747.126436782
4000000,95,30,0.5,3,8397364.775800712,5261538.442307692
3200000,75,32,0.0,3,4254808.612440191,3666525.423728813
2850000,75,40,12.0,2,8397364.775800712,6418684.210526316
3300000,140,12,4.0,5,2769582.4657534244,4107124.9583333335
4875000,105,7,1.0,3,5297494.923337092,4676827.383297645
23000000,125,6,3.0,4,18766793.31306991,28832777.777777776
5500000,85,0,1.0,3,5297494.923337092,4409719.101123596
6000000,95,4,12.0,3,3909949.1525423727,3681250.0
