price,m2,age,floor,district,neighbor,total_room
26500000,200,0,1.0,Bakırköy,Şenlikköy Mah.,5
6980000,120,21,10.0,Kağıthane,Nurtepe Mah.,4
8500000,155,11,4.0,Pendik,Çamlık Mah.,4
6650000,250,7,4.0,Beylikdüzü,Dereağzı Mah.,7
16850000,190,0,12.0,Eyüpsultan,Emniyettepe Mah.,5
7975000,125,0,1.0,Tuzla,Postane Mah.,4
6250000,170,5,3.0,Eyüpsultan,Güzeltepe Mah.,6
4990000,100,16,3.0,Ümraniye,Çakmak Mah.,3
5600000,185,22,3.0,Esenyurt,Gökevler Mah.,4
5250000,55,1,1.0,Üsküdar,Ahmediye Mah.,2
6750000,120,16,9.0,Kağıthane,Hamidiye Mah.,4
5600000,100,5,1.0,Çekmeköy,Taşdelen Mah.,3
26500000,200,0,12.0,Kadıköy,Erenköy Mah.,5
7900000,106,50,4.0,Üsküdar,İcadiye Mah.,4
4000000,70,7,0.5,Sultangazi,Cebeci Mah.,3
9950000,135,0,8.0,Bağcılar,Mahmutbey Mah.,4
7700000,200,14,12.0,Gaziosmanpaşa,Merkez Mah.,6
6545000,112,0,3.0,Tuzla,Yayla Mah.,4
3250000,90,15,0.0,Esenler,Turgut Reis Mah.,4
4120000,105,25,0.0,Büyükçekmece,Mimaroba Mah.,3
5250000,115,0,0.0,Çekmeköy,Hamidiye Mah.,4
4800000,130,35,3.0,Küçükçekmece,Gültepe Mah.,4
25000000,200,31,5.0,Beşiktaş,Konaklar Mah.,5
9680000,150,26,2.0,Maltepe,Küçükyalı Mah.,4
14500000,125,0,3.0,Büyükçekmece,Fatih Mah.,5
3049000,120,6,2.0,Esenyurt,Mehmet Akif Ersoy Mah.,3
12500000,110,39,0.0,Kadıköy,Caferağa Mah.,3
4300000,120,16,0.0,Ümraniye,İstiklal Mah.,4
5950000,120,0,4.0,Bağcılar,15 Temmuz Mah.,3
5990000,138,16,4.0,Büyükçekmece,Çakmaklı Mah.,4
2300000,100,25,2.0,Küçükçekmece,Yeşilova Mah.,3
4250000,90,9,5.0,Pendik,Velibaba Mah.,3
4250000,125,10,3.0,Esenler,Kazım Karabekir Mah.,3
26950000,200,14,3.0,Kadıköy,Erenköy Mah.,5
4550000,75,2,0.5,Gaziosmanpaşa,Fevzi Çakmak Mah.,3
5750000,156,10,-0.5,Bayrampaşa,Muratpaşa Mah.,4
6600000,98,0,6.0,Küçükçekmece,Tevfik Bey Mah.,3
7350000,160,0,12.0,Güngören,Güven Mah.,6
11000000,133,5,8.0,Küçükçekmece,Atakent Mah.,3
6950000,69,0,0.0,Kadıköy,Bostancı Mah.,2
22500000,174,0,5.0,Çekmeköy,Kirazlıdere Mah.,4
5950000,85,14,3.0,Bahçelievler,Siyavuşpaşa Mah.,3
9600000,180,15,0.0,Çekmeköy,Cumhuriyet Mah.,4
3050000,100,2,3.0,Esenyurt,Üçevler Mah.,3
9900000,125,11,0.0,Maltepe,İdealtepe Mah.,4
4100000,83,16,12.0,Bahçelievler,Hürriyet Mah.,3
6250000,81,3,15.0,Başakşehir,Başakşehir Mah.,3
7700000,125,5,9.0,Bağcılar,Güneşli Mah.,4
13500000,90,0,8.0,Kadıköy,Göztepe Mah.,4
14850000,110,4,3.0,Kadıköy,Kozyatağı Mah.,4
14800000,95,0,8.0,Kadıköy,Caddebostan Mah.,3
6150000,145,16,4.0,Pendik,Yayalar Mah.,4
8600000,120,0,0.0,Maltepe,Altıntepe Mah.,4
11900000,100,11,1.0,Kadıköy,Kozyatağı Mah.,3
2000000,110,12,3.0,Esenyurt,Bağlarçeşme Mah.,3
6250000,64,0,0.0,Üsküdar,Burhaniye Mah.,2
12700000,158,6,24.0,Başakşehir,Kayabaşı Mah.,4
10520000,128,7,12.0,Bakırköy,Cevizlik Mah.,4
4100000,89,35,0.5,Ataşehir,İçerenköy Mah.,4
4650000,90,14,0.5,Kağıthane,Çağlayan Mah.,3
8700000,285,28,12.0,Küçükçekmece,Cumhuriyet Mah.,7
20000000,125,0,13.0,Kadıköy,Zühtüpaşa Mah.,4
3400000,75,31,1.0,Küçükçekmece,İstasyon Mah.,3
1850000,85,31,12.0,Bağcılar,Yenigün Mah.,3
6000000,125,7,3.0,Küçükçekmece,Cennet Mah.,3
3650000,85,6,3.0,Sultanbeyli,Battalgazi Mah.,3
23200000,71,0,7.0,Beşiktaş,Dikilitaş Mah.,3
9250000,50,0,5.0,Kadıköy,Göztepe Mah.,2
2500000,89,17,0.5,Gaziosmanpaşa,Kazım Karabekir Mah.,3
10500000,178,26,6.0,Beylikdüzü,Cumhuriyet Mah.,4
40000000,290,0,8.0,Kadıköy,Caddebostan Mah.,6
6575000,206,16,12.0,Çekmeköy,Hamidiye Mah.,42
22000000,168,0,3.0,Zeytinburnu,Maltepe Mah.,4
4280000,80,4,2.0,Pendik,Esenyalı Mah.,3
19850000,105,0,4.0,Kadıköy,Göztepe Mah.,4
30750000,256,30,1.0,Kadıköy,Caferağa Mah.,7
3000000,120,25,3.0,Gaziosmanpaşa,Merkez Mah.,4
2650000,50,0,1.0,Arnavutköy,Taşoluk Mah.,2
4100000,130,13,11.0,Esenyurt,Bağlarçeşme Mah.,4
3290000,125,5,0.5,Sancaktepe,Abdurrahmangazi Mah.,4
12500000,90,0,3.0,Bakırköy,Zuhuratbaba Mah.,3
4750000,90,6,3.0,Çekmeköy,Cumhuriyet Mah.,2
3600000,70,10,1.0,Sancaktepe,Fatih Mah.,3
8000000,120,10,0.0,Tuzla,Aydıntepe Mah.,3
27500000,200,16,9.0,Şişli,Fulya Mah.,5
3000000,120,5,3.0,Esenyurt,Sultaniye Mah.,4
5300000,105,1,2.0,Küçükçekmece,Tevfik Bey Mah.,4
3550000,135,5,0.0,Başakşehir,Güvercintepe Mah.,4
6100000,95,30,13.0,Küçükçekmece,Atakent Mah.,4
10500000,160,10,12.0,Beyoğlu,Örnektepe Mah.,4
25000000,150,1,13.0,Kadıköy,Kozyatağı Mah.,5
15000000,90,31,5.0,Beyoğlu,Şahkulu Mah.,2
3650000,100,10,1.0,Gaziosmanpaşa,Karayolları Mah.,3
11750000,145,0,3.0,Üsküdar,Bahçelievler Mah.,4
1750000,140,31,1.0,Avcılar,Üniversite Mah.,4
5850000,140,30,5.0,Üsküdar,Cumhuriyet Mah.,4
47500000,250,25,1.0,Beşiktaş,Akat Mah.,5
13250000,141,22,9.0,Kadıköy,Feneryolu Mah.,4
7650000,140,10,3.0,Büyükçekmece,Sinanoba Mah.,2
2890000,112,10,4.0,Esenyurt,Akevler Mah.,3
6500000,100,5,10.0,Kağıthane,Merkez Mah.,3
7500000,110,5,5.0,Tuzla,Yayla Mah.,3
10450000,160,31,4.0,Kadıköy,Acıbadem Mah.,5
14750000,110,30,4.0,Beşiktaş,Akat Mah.,4
24250000,310,25,4.0,Ümraniye,Parseller Mah.,7
8750000,150,0,4.0,Silivri,Yeni Mah.,4
5450000,220,3,4.0,Başakşehir,Güvercintepe Mah.,6
3100000,85,5,-1.0,Kağıthane,Gürsel Mah.,3
19947000,170,13,0.0,Sarıyer,Maslak Mah.,3
22000000,130,40,1.0,Beyoğlu,Pürtelaş Hasan Efendi Mah.,3
5800000,85,0,2.0,Üsküdar,Ahmediye Mah.,3
15000000,225,30,5.0,Sarıyer,Tarabya Mah.,4
25000000,160,31,2.0,Beyoğlu,Pürtelaş Hasan Efendi Mah.,5
5475000,107,0,3.0,Çekmeköy,Ekşioğlu Mah.,3
4250000,137,26,14.0,Beylikdüzü,Büyükşehir Mah.,4
11000000,212,3,-2.0,Başakşehir,Bahçeşehir 2. Kısım Mah.,5
3500000,65,3,1.0,Küçükçekmece,İnönü Mah.,3
5000000,120,7,-0.5,Eyüpsultan,Silahtarağa Mah.,4
19500000,209,0,2.0,Başakşehir,İkitelli OSB Mah.,5
5745000,90,0,1.0,Küçükçekmece,Cennet Mah.,3
16000000,138,5,12.0,Gaziosmanpaşa,Karayolları Mah.,4
11650000,110,56,3.0,Şişli,Teşvikiye Mah.,3
5250000,110,31,1.0,Ümraniye,Atatürk Mah.,4
12000000,220,40,4.0,Kadıköy,Osmanağa Mah.,6
3950000,120,11,0.5,Pendik,Fevzi Çakmak Mah.,4
2250000,85,5,-1.0,Pendik,Kaynarca Mah.,2
8000000,130,11,1.0,Sarıyer,Ayazağa Mah.,3
5298000,67,5,1.0,Sancaktepe,Sarıgazi Mah.,2
19350000,130,5,3.0,Kadıköy,Göztepe Mah.,4
14000000,200,24,0.0,Üsküdar,Küçüksu Mah.,5
2450000,95,11,1.0,Esenyurt,Osmangazi Mah.,3
17500000,145,5,1.0,Kadıköy,Feneryolu Mah.,4
4250000,100,19,3.0,Gaziosmanpaşa,Barbaros Hayrettinpaşa Mah.,3
4750000,105,5,2.0,Avcılar,Cihangir Mah.,3
17900000,210,5,1.0,Beylikdüzü,Marmara Mah.,4
13800000,280,6,12.0,Beylikdüzü,Adnan Kahveci Mah.,6
4550000,195,15,4.0,Pendik,Çamçeşme Mah.,8
5950000,95,31,0.5,Bakırköy,Osmaniye Mah.,3
5380000,130,8,1.0,Çekmeköy,Aydınlar Mah.,4
6650000,200,11,9.0,Beylikdüzü,Adnan Kahveci Mah.,4
4500000,70,4,0.0,Şile,Balibey Mah.,3
21500000,129,11,13.0,Şişli,Mecidiyeköy Mah.,2
9850000,160,0,1.0,Bağcılar,Kirazlı Mah.,5
4250000,130,4,0.5,Sancaktepe,Fatih Mah.,5
9300000,165,0,3.0,Üsküdar,Cumhuriyet Mah.,5
4250000,85,35,2.0,Ümraniye,Atatürk Mah.,3
3590000,85,0,4.0,Sultanbeyli,Necip Fazıl Mah.,3
7000000,95,30,-2.0,Bakırköy,Yeşilköy Mah.,3
33250000,250,16,0.0,Eyüpsultan,Göktürk Merkez Mah.,5
5150000,170,20,6.0,Beylikdüzü,Sahil Mah.,4
12000000,160,7,24.0,Bağcılar,15 Temmuz Mah.,4
4950000,95,5,0.5,Ümraniye,İstiklal Mah.,3
6500000,120,15,16.0,Maltepe,Fındıklı Mah.,3
21950000,160,5,2.0,Sarıyer,Maden Mah.,4
12950000,135,40,2.0,Kadıköy,Feneryolu Mah.,4
5325000,96,0,0.0,Esenler,15 Temmuz Mah.,3
12000000,92,2,3.0,Bahçelievler,Bahçelievler Mah.,3
7600000,126,11,3.0,Ümraniye,Madenler Mah.,4
2590000,95,46,0.5,Bahçelievler,Siyavuşpaşa Mah.,3
3000000,175,21,4.0,Avcılar,Ambarlı Mah.,4
8700000,135,9,1.0,Gaziosmanpaşa,Hürriyet Mah.,4
2550000,50,0,0.5,Bahçelievler,Hürriyet Mah.,2
2000000,75,30,2.0,Avcılar,Gümüşpala Mah.,3
2975000,65,5,0.0,Maltepe,Zümrütevler Mah.,3
4799000,160,9,3.0,Beylikdüzü,Yakuplu Mah.,5
4250000,65,30,3.0,Beyoğlu,Şehit Muhtar Mah.,2
6100000,120,20,1.0,Beyoğlu,Kaptanpaşa Mah.,4
2049000,110,4,0.5,Esenyurt,Çınar Mah.,3
5100000,150,25,2.0,Gaziosmanpaşa,Barbaros Hayrettinpaşa Mah.,4
3500000,70,5,-1.0,Kağıthane,Yeşilce Mah.,3
3300000,125,25,2.0,Bağcılar,Bağlar Mah.,4
3700000,95,15,2.0,Avcılar,Cihangir Mah.,3
3250000,75,7,12.0,Esenyurt,Üçevler Mah.,2
3475000,110,27,4.0,Kartal,Orhantepe Mah.,3
3000000,75,16,0.0,Şişli,Gülbahar Mah.,3
6200000,120,0,1.0,Zeytinburnu,Merkezefendi Mah.,4
7800000,140,7,2.0,Büyükçekmece,Pınartepe Mah.,4
3600000,75,0,-1.0,Eyüpsultan,Akşemsettin Mah.,3
20500000,246,4,5.0,Bayrampaşa,Altıntepsi Mah.,4
7000000,102,5,2.0,Gaziosmanpaşa,Karadeniz Mah.,3
8200000,81,0,11.0,Kartal,Hürriyet Mah.,3
2425000,120,5,3.0,Esenyurt,İncirtepe Mah.,3
4749999,270,5,3.0,Büyükçekmece,Atatürk Mah.,5
2850000,160,5,3.0,Esenyurt,Talatpaşa Mah.,4
1650000,100,25,0.5,Küçükçekmece,Mehmet Akif Mah.,3
4300000,120,26,4.0,Pendik,Yeni Mah.,4
5950000,85,0,0.0,Bahçelievler,Bahçelievler Mah.,3
7800000,200,8,5.0,Maltepe,Zümrütevler Mah.,6
6500000,90,5,4.0,Ümraniye,Armağanevler Mah.,3
5850000,110,31,1.0,Bahçelievler,Bahçelievler Mah.,4
4100000,100,30,1.0,Fatih,Akşemsettin Mah.,3
17000000,120,31,12.0,Adalar,Nizam Mah.,4
8500000,240,0,4.0,Güngören,Merkez Mah.,7
13500000,140,31,2.0,Adalar,Nizam Mah.,4
32000000,110,20,1.0,Beşiktaş,Etiler Mah.,2
16000000,90,35,0.5,Kadıköy,Caferağa Mah.,3
18500000,158,0,10.0,Kartal,Atalar Mah.,4
7000000,130,38,0.0,Beşiktaş,Mecidiye Mah.,4
4650000,80,45,2.0,Şişli,İnönü Mah.,4
14760000,115,33,0.5,Beşiktaş,Akat Mah.,4
6950000,175,10,3.0,Pendik,Kaynarca Mah.,4
14250000,150,10,4.0,Bakırköy,Osmaniye Mah.,3
5500000,130,3,3.0,Pendik,Kavakpınar Mah.,4
5000000,155,4,2.0,Şişli,Kuştepe Mah.,5
17000000,130,7,3.0,Kadıköy,Caferağa Mah.,3
1650000,100,35,0.0,Silivri,Fatih Mah.,3
17950000,120,14,3.0,Kadıköy,Fenerbahçe Mah.,4
9400000,135,16,9.0,Küçükçekmece,Atakent Mah.,4
16000000,130,0,8.0,Kadıköy,Göztepe Mah.,4
2650000,95,11,-0.5,Arnavutköy,Anadolu Mah.,2
3250000,100,26,1.0,Kartal,Uğur Mumcu Mah.,3
6650000,110,25,0.0,Üsküdar,Çengelköy Mah.,4
13450000,90,14,1.0,Kadıköy,Fenerbahçe Mah.,2
40650000,176,2,3.0,Beykoz,Acarlar Mah.,4
3850000,75,0,0.5,Bahçelievler,Kocasinan Merkez Mah.,3
7500000,125,26,2.0,Kadıköy,Osmanağa Mah.,5
6950000,80,10,0.0,Maltepe,Altıntepe Mah.,3
19500000,230,0,6.0,Bakırköy,Zuhuratbaba Mah.,5
15500000,155,31,9.0,Kadıköy,Göztepe Mah.,4
3500000,180,9,3.0,Eyüpsultan,Sakarya Mah.,7
6000000,185,35,3.0,Fatih,Aksaray Mah.,6
6500000,145,5,3.0,Kağıthane,Seyrantepe Mah.,5
4000000,60,35,0.5,Üsküdar,Salacak Mah.,2
3550000,110,4,3.0,Sancaktepe,Atatürk Mah.,3
4450000,110,16,0.0,Kadıköy,Caferağa Mah.,4
7700000,96,5,3.0,Maltepe,İdealtepe Mah.,4
3550000,125,31,1.0,Bahçelievler,Siyavuşpaşa Mah.,4
31500000,161,0,4.0,Sarıyer,Huzur Mah.,4
6100000,100,11,4.0,Başakşehir,Başakşehir Mah.,3
4100000,83,16,5.0,Bahçelievler,Hürriyet Mah.,3
3750000,104,26,3.0,Bağcılar,Güneşli Mah.,3
10000000,95,31,2.0,Beyoğlu,Cihangir Mah.,3
3600000,100,26,-1.0,Eyüpsultan,Akşemsettin Mah.,3
3850000,65,0,1.0,Esenyurt,Gökevler Mah.,2
3800000,120,31,3.0,Beyoğlu,Sütlüce Mah.,4
2350000,100,15,3.0,Arnavutköy,İslambey Mah.,3
4469000,240,5,4.0,Esenyurt,Barbaros Hayrettin Paşa Mah.,7
4300000,120,5,3.0,Silivri,Yeni Mah.,4
16500000,130,5,7.0,Kadıköy,Erenköy Mah.,4
6100000,135,5,4.0,Esenler,Yavuz Selim Mah.,4
7450000,70,50,2.0,Beyoğlu,Katip Mustafa Çelebi Mah.,2
6750000,180,0,4.0,Eyüpsultan,Akşemsettin Mah.,6
4250000,135,30,3.0,Küçükçekmece,Cennet Mah.,4
2750000,110,26,3.0,Küçükçekmece,Fevzi Çakmak Mah.,3
20500000,240,0,8.0,Kadıköy,Göztepe Mah.,7
6250000,180,11,4.0,Maltepe,Fındıklı Mah.,5
2750000,80,5,-2.0,Kağıthane,Telsizler Mah.,3
9500000,100,35,-2.0,Şişli,Teşvikiye Mah.,4
8500000,180,30,12.0,Üsküdar,Valide-i Atik Mah.,5
3100000,160,25,3.0,Avcılar,Denizköşkler Mah.,4
5350000,140,26,4.0,Pendik,Yeni Mah.,4
5000000,90,12,6.0,Pendik,Yenişehir Mah.,3
4550000,110,1,3.0,Sultangazi,50. Yıl Mah.,3
5100000,129,3,1.0,Bahçelievler,Kocasinan Merkez Mah.,4
3800000,90,0,-3.0,Kağıthane,Gültepe Mah.,3
15000000,168,8,1.0,Sarıyer,Zekeriyaköy Mah.,3
3950000,110,34,3.0,Bahçelievler,Bahçelievler Mah.,3
5800000,100,30,6.0,Şişli,Eskişehir Mah.,3
9750000,139,0,14.0,Büyükçekmece,Çakmaklı Mah.,3
1350000,75,40,-1.0,Fatih,Silivrikapı Mah.,2
26500000,240,26,1.0,Sarıyer,Ferahevler Mah.,5
55400000,137,5,0.0,Kadıköy,Suadiye Mah.,4
18000000,180,30,0.0,Şişli,Teşvikiye Mah.,4
2300000,75,38,1.0,Fatih,Silivrikapı Mah.,3
3100000,78,42,3.0,Fatih,Seyyid Ömer Mah.,3
4700000,160,7,3.0,Kağıthane,Çağlayan Mah.,6
16500000,160,0,4.0,Maltepe,Altıntepe Mah.,4
2850000,105,25,12.0,Kağıthane,Sultan Selim Mah.,3
23000000,170,14,10.0,Sarıyer,Maslak Mah.,4
5250000,85,1,3.0,Kağıthane,Telsizler Mah.,3
11500000,150,11,6.0,Pendik,Yenişehir Mah.,4
13000000,113,0,3.0,Bahçelievler,Bahçelievler Mah.,3
3400000,75,0,3.0,Arnavutköy,Nenehatun Mah.,2
2150000,75,6,0.5,Arnavutköy,Hadımköy Mah.,2
4280000,80,6,3.0,Pendik,Esenler Mah.,3
4250000,98,13,2.0,Pendik,Kurtköy Mah.,4
12000000,110,45,-1.0,Bahçelievler,Bahçelievler Mah.,4
4750000,125,30,5.0,Bahçelievler,Yenibosna Merkez Mah.,4
5750000,170,5,4.0,Esenyurt,Cumhuriyet Mah.,4
3800000,130,26,3.0,Küçükçekmece,Yeni Mahalle Mah.,4
3700000,90,14,3.0,Bahçelievler,Zafer Mah.,3
9000000,100,40,3.0,Beyoğlu,Gümüşsuyu Mah.,3
3250000,175,4,3.0,Esenyurt,Barbaros Hayrettin Paşa Mah.,4
5200000,132,23,2.0,Eyüpsultan,Karadolap Mah.,3
6950000,120,0,3.0,Bahçelievler,Siyavuşpaşa Mah.,4
13750000,275,5,5.0,Büyükçekmece,Fatih Mah.,6
2999000,50,15,3.0,Şile,Çavuş Mah.,2
7900000,162,11,4.0,Beyoğlu,Piyalepaşa Mah.,7
4450000,65,0,2.0,Zeytinburnu,Beştelsiz Mah.,3
12000000,70,31,3.0,Beyoğlu,Kuloğlu Mah.,3
8500000,100,31,0.0,Bakırköy,Yeşilköy Mah.,3
4350000,60,45,3.0,Beyoğlu,Firuzağa Mah.,2
9250000,130,30,12.0,Zeytinburnu,Sümer Mah.,4
6250000,130,0,4.0,Maltepe,Zümrütevler Mah.,6
20000000,240,25,4.0,Kadıköy,Göztepe Mah.,5
12850000,175,3,5.0,Ümraniye,Esenşehir Mah.,4
12900000,125,1,8.0,Kadıköy,Zühtüpaşa Mah.,3
13950000,100,0,2.0,Kadıköy,Caddebostan Mah.,4
7300000,110,12,5.0,Büyükçekmece,Pınartepe Mah.,3
7400000,100,35,1.0,Kadıköy,Acıbadem Mah.,4
4200000,85,12,0.5,Zeytinburnu,Çırpıcı Mah.,3
2499000,70,4,10.0,Esenyurt,Zafer Mah.,2
25500000,85,1,2.0,Beşiktaş,Türkali Mah.,3
2850000,75,38,3.0,Üsküdar,Zeynep Kamil Mah.,3
1550000,110,10,2.0,Esenyurt,Fatih Mah.,3
1900000,105,40,0.0,Bahçelievler,Siyavuşpaşa Mah.,4
30000000,220,5,15.0,Sarıyer,Maslak Mah.,5
3250000,75,11,3.0,Şişli,Paşa Mah.,2
6500000,60,0,3.0,Bakırköy,Cevizlik Mah.,2
11500000,130,35,2.0,Bakırköy,Sakızağacı Mah.,4
9000000,105,12,2.0,Eyüpsultan,Göktürk Merkez Mah.,3
29500000,105,26,2.0,Beşiktaş,Akat Mah.,2
17500000,100,51,4.0,Beşiktaş,Akat Mah.,4
17500000,120,31,2.0,Şişli,Teşvikiye Mah.,4
2100000,135,21,1.0,Tuzla,Mimar Sinan Mah.,4
2800000,80,11,2.0,Küçükçekmece,Cumhuriyet Mah.,3
3500000,130,20,0.0,Başakşehir,Bahçeşehir 2. Kısım Mah.,4
22000000,225,6,4.0,Bahçelievler,Bahçelievler Mah.,5
14000000,205,30,4.0,Şişli,Duatepe Mah.,5
2850000,70,9,0.5,Kağıthane,Merkez Mah.,2
10500000,72,70,9.0,Beyoğlu,Hacımimi Mah.,3
36500000,180,35,3.0,Sarıyer,Yeniköy Mah.,5
2249000,125,0,6.0,Esenyurt,Cumhuriyet Mah.,3
4250000,75,5,1.0,Kağıthane,Nurtepe Mah.,3
12500000,100,0,1.0,Bahçelievler,Bahçelievler Mah.,3
5100000,135,16,2.0,Bahçelievler,Şirinevler Mah.,4
2700000,75,31,0.0,Bakırköy,Sakızağacı Mah.,3
1250000,70,30,0.5,Bağcılar,Fatih Mah.,2
8000000,200,45,5.0,Bakırköy,Cevizlik Mah.,4
2000000,50,30,3.0,Fatih,Ali Kuşçu Mah.,2
1570000,80,35,9.0,Bahçelievler,Zafer Mah.,3
2390000,100,31,5.0,Güngören,Mareşal Çakmak Mah.,3
11250000,125,5,7.0,Kartal,Petroliş Mah.,4
7300000,85,11,5.0,Ataşehir,Küçükbakkalköy Mah.,3
5350000,130,9,4.0,Eyüpsultan,Rami Yeni Mah.,4
3550000,100,29,9.0,Fatih,Mevlanakapı Mah.,3
6250000,60,3,24.0,Kadıköy,Fikirtepe Mah.,3
19750000,130,6,3.0,Kadıköy,Göztepe Mah.,4
22368000,236,0,6.0,Başakşehir,Ziya Gökalp Mah.,5
4500000,90,11,3.0,Çekmeköy,Merkez Mah.,3
2970000,90,36,3.0,Fatih,Mevlanakapı Mah.,3
3500000,85,30,3.0,Beyoğlu,Yenişehir Mah.,3
18850000,150,0,3.0,Kadıköy,Bostancı Mah.,4
1425000,120,4,3.0,Beylikdüzü,Cumhuriyet Mah.,3
17490000,160,40,4.0,Beşiktaş,Vişnezade Mah.,4
6500000,110,16,12.0,Şişli,Mecidiyeköy Mah.,4
4300000,110,30,0.5,Pendik,Yenişehir Mah.,4
3700000,75,35,1.0,Fatih,İskenderpaşa Mah.,3
21000000,170,12,2.0,Beşiktaş,Ulus Mah.,4
9000000,70,10,3.0,Beykoz,Riva Mah.,3
27950000,160,12,6.0,Kadıköy,Erenköy Mah.,4
27750000,205,5,0.0,Sarıyer,Zekeriyaköy Mah.,4
4550000,85,8,2.0,Bahçelievler,Soğanlı Mah.,3
4500000,85,0,-2.0,Kağıthane,Gültepe Mah.,3
10000000,70,50,0.5,Şişli,Teşvikiye Mah.,3
15500000,200,0,3.0,Ataşehir,Fetih Mah.,8
6350000,100,0,4.0,Ataşehir,Kayışdağı Mah.,3
7200000,68,1,0.0,Maltepe,İdealtepe Mah.,2
17450000,85,3,0.0,Kadıköy,Suadiye Mah.,3
22000000,230,26,3.0,Bakırköy,Şenlikköy Mah.,4
7099000,225,0,4.0,Beylikdüzü,Marmara Mah.,5
7500000,120,26,6.0,Kadıköy,Eğitim Mah.,4
3790000,135,16,3.0,Sultangazi,Zübeyde Hanım Mah.,4
2499000,105,3,4.0,Esenyurt,Örnek Mah.,3
9700000,170,0,5.0,Kartal,Atalar Mah.,4
12500000,125,26,1.0,Kadıköy,Erenköy Mah.,4
3450000,80,10,0.5,Sultangazi,İsmetpaşa Mah.,3
13300000,110,3,2.0,Kadıköy,Bostancı Mah.,4
15500000,115,4,0.0,Sarıyer,Huzur Mah.,3
4780000,55,5,0.0,Maltepe,Çınar Mah.,2
11900000,100,15,1.0,Kadıköy,Kozyatağı Mah.,3
21250000,197,11,1.0,Çekmeköy,Merkez Mah.,4
27500000,175,6,9.0,Kadıköy,Göztepe Mah.,4
9200000,110,13,3.0,Üsküdar,Çengelköy Mah.,4
12500000,160,0,5.0,Maltepe,Çınar Mah.,4
2550000,100,8,1.0,Esenyurt,Cumhuriyet Mah.,3
4750000,85,7,4.0,Bahçelievler,Şirinevler Mah.,3
6100000,120,10,1.0,Küçükçekmece,Yeşilova Mah.,4
15900000,170,0,4.0,Bahçelievler,Bahçelievler Mah.,5
2490000,100,0,1.0,Esenyurt,Güzelyurt Mah.,3
17500000,130,7,3.0,Kadıköy,Feneryolu Mah.,4
2650000,120,4,3.0,Esenyurt,Mehterçeşme Mah.,3
5950000,110,20,0.0,Maltepe,Altıntepe Mah.,4
5250000,115,13,3.0,Pendik,Kurtköy Mah.,4
20000000,75,48,4.0,Üsküdar,Çengelköy Mah.,2
18750000,170,42,7.0,Beşiktaş,Gayrettepe Mah.,4
6200000,85,4,0.0,Büyükçekmece,Atatürk Mah.,3
2480000,120,4,3.0,Esenyurt,Güzelyurt Mah.,3
22750000,270,4,2.0,Çekmeköy,Merkez Mah.,5
7200000,90,5,2.0,Zeytinburnu,Yenidoğan Mah.,3
2650000,80,45,3.0,Şişli,Bozkurt Mah.,2
5200000,90,35,3.0,Bakırköy,Zeytinlik Mah.,3
3500000,75,30,3.0,Beyoğlu,Halıcıoğlu Mah.,3
24000000,130,0,2.0,Bakırköy,Yeşilköy Mah.,4
3150000,140,11,1.0,Esenyurt,Talatpaşa Mah.,4
12500000,160,6,13.0,Kartal,Karlıktepe Mah.,4
14950000,130,0,1.0,Üsküdar,Acıbadem Mah.,4
12500000,77,0,3.0,Üsküdar,Barbaros Mah.,3
4550000,80,35,0.5,Kadıköy,Merdivenköy Mah.,3
1700000,85,28,-0.5,Zeytinburnu,Sümer Mah.,3
3400000,90,15,1.0,Küçükçekmece,Gültepe Mah.,3
9800000,69,5,8.0,Sarıyer,Huzur Mah.,2
4599000,145,20,8.0,Beylikdüzü,Adnan Kahveci Mah.,4
5370000,114,5,5.0,Gaziosmanpaşa,Sarıgöl Mah.,3
2500000,60,31,0.5,Şişli,Eskişehir Mah.,2
5675000,80,0,1.0,Ümraniye,Yukarı Dudullu Mah.,3
8975000,100,0,9.0,Maltepe,Zümrütevler Mah.,3
5250000,140,15,2.0,Maltepe,Fındıklı Mah.,4
2250000,60,10,0.5,Bahçelievler,Zafer Mah.,2
3125000,145,27,5.0,Pendik,Çamçeşme Mah.,4
5600000,160,30,1.0,Kadıköy,Rasimpaşa Mah.,4
16750000,213,5,4.0,Başakşehir,Başakşehir Mah.,5
2600000,90,40,1.0,Bahçelievler,Siyavuşpaşa Mah.,3
2190000,115,30,0.5,Küçükçekmece,Gültepe Mah.,4
53200000,337,0,0.0,Eyüpsultan,Göktürk Merkez Mah.,5
6750000,90,10,1.0,Maltepe,Bağlarbaşı Mah.,3
5750000,110,25,10.0,Maltepe,Yalı Mah.,4
4100000,148,25,1.0,Beylikdüzü,Barış Mah.,4
2600000,50,5,0.0,Büyükçekmece,Kumburgaz Mah.,2
9600000,145,20,2.0,Üsküdar,Ünalan Mah.,4
3750000,80,2,0.0,Çekmeköy,Sultançiftliği Mah.,3
5800000,105,25,12.0,Pendik,Yenişehir Mah.,4
5250000,95,0,3.0,Bahçelievler,Şirinevler Mah.,3
2150000,120,10,13.0,Beylikdüzü,Beylikdüzü OSB Mah.,3
11500000,138,11,5.0,Kağıthane,Merkez Mah.,4
7850000,80,0,3.0,Üsküdar,Mimar Sinan Mah.,3
1775000,70,12,0.0,Küçükçekmece,Halkalı Merkez Mah.,2
3500000,85,0,0.0,Kağıthane,Merkez Mah.,2
